商品,价格,店铺,详情页,品牌,详情
花花公子（PLAYBOY）休闲裤男冰丝夏季裤子男士修身小脚薄款潮流九分裤 浅灰 32,158.00,花花公子（PLAYBOY）男装京东自营旗舰店,https://item.jd.com/100046077904.html,品牌： 花花公子（PLAYBOY）,商品名称：花花公子休闲裤商品编号：100046077904商品毛重：340.00g商品产地：中国福建省货号：X-2060HH805ZY材质：氨纶(聚氨酯弹性纤维)10%，锦纶/尼龙(聚酰胺纤维)90%裤门襟：拉链适用季节：夏季弹力：微弹上市时间：2023年夏季厚度：常规适用人群：青年，青少年流行元素：车缝线裤型：铅笔裤/小脚裤裤长：九分裤腰型：自然腰图案：纯色适用场景：学校，居家风格：日韩风日韩风：韩版
NASA GISS裤子男夏季薄款休闲裤青少年学生运动裤子束脚长裤 深灰薄款 2XL,69.00,NASA GISS男装京东自营专区,https://item.jd.com/100044791500.html,品牌： NASA GISS,商品名称：NASA GISS休闲裤商品编号：100044791500商品毛重：430.00g商品产地：中国大陆货号：23507ZXNSSF9913-A裤门襟：系带材质：其他100%厚度：薄款裤型：束腿裤裤长：长裤适用季节：夏季，四季通用腰型：自然腰上市时间：2023年春季风格：休闲风休闲风：简约风
南极人（Nanjiren）两件装 男士t恤秋季圆领黑白体恤T 纯色上衣服打底衫CST02 白+黑XL,79.00,南极人男装京东自营旗舰店,https://item.jd.com/100004296497.html,品牌： 南极人（Nanjiren）,商品名称：南极人T恤商品编号：100004296497商品毛重：200.00g商品产地：中国大陆浙江义乌货号：100004296497材质：棉100%版型：宽松型适用季节：夏季上市时间：2019年夏季领型：圆领适用人群：青年流行元素：印花厚度：常规图案：纯色袖长：短袖风格：休闲风休闲风：简约风
萨拉维夫（Sllavif）休闲裤男春季2023新款中年高端商务免烫宽松斜纹直筒长裤子 浅棕咖 28,1179.00,萨拉维夫服饰内衣旗舰店,https://item.jd.com/10068038162261.html,品牌： 萨拉维夫（Sllavif）,商品名称：萨拉维夫（Sllavif）休闲裤男春季2023新款中年高端商务免烫宽松斜纹直筒长裤子 浅棕咖 28商品编号：10068038162261店铺： 萨拉维夫服饰内衣旗舰店商品毛重：1.0kg商品产地：中国大陆货号：SLWFfs0461材质：涤纶(聚酯纤维)82.8%，氨纶(聚氨酯弹性纤维)4.8%，粘纤(粘胶纤维)12.4%厚度：常规适用季节：四季通用适用人群：老年，中年上市时间：2023年春季裤门襟：拉链弹力：微弹流行元素：多口袋裤长：长裤裤型：直筒裤腰型：自然腰图案：纯色适用场景：居家，旅行风格：休闲风休闲风：简约风
GENIOLAMODE森马集团男士短袖t恤纯棉夏季潮牌白半袖男款ins潮流小众宽松男装 白色(星空画) XL,49.90,GENIOLAMODE服饰旗舰店,https://item.jd.com/10070166190233.html,品牌： GENIOLAMODE,商品名称：GENIOLAMODE森马集团男士短袖t恤纯棉夏季潮牌白半袖男款ins潮流小众宽松男装 白色(星空画) XL商品编号：10070166190233店铺： GENIOLAMODE服饰旗舰店商品毛重：200.00g商品产地：中国大陆货号：GENIOLAMODE©OQCcmdx35-7H材质：棉100%版型：宽松型适用季节：夏季上市时间：2023年夏季厚度：常规适用人群：青年，青少年流行元素：印花袖长：短袖领型：圆领面料：针织布图案：字母，大花，宇宙星空适用场景：居家，学校风格：复古风复古风：港风
回力休闲运动裤男宽松系带束脚裤子男春夏季时尚气质百搭长裤男裤 【每满300减30！】回力国潮男装，全场低至49！京东闪电配送！多仓发货！最快次日达！七天无理由退换货！立即抢购！更多爆款，请戳！,79.00,回力服饰京东自营旗舰店,https://item.jd.com/100041869490.html,品牌： 回力,商品名称：回力休闲裤商品编号：100041869490商品毛重：370.00g商品产地：中国大陆货号：L241A45050材质：涤纶(聚酯纤维)100%腰型：自然腰上市时间：2023年春季厚度：常规弹力：微弹流行元素：印花裤型：哈伦裤裤门襟：系带裤长：长裤适用季节：春季，四季通用适用人群：青年，青少年风格：休闲风休闲风：简约风
南极人（Nanjiren）短袖t恤男春夏季纯棉圆领衣服宽松休闲男装上衣男士打底衫夏,39.00,南极人（Nanjiren）男装京东自营专区,https://item.jd.com/100044360238.html,品牌： 南极人（Nanjiren）,商品名称：南极人677-KTANG商品编号：100044360238商品毛重：230.00g商品产地：中国大陆货号：677-KTANG材质：棉100%袖长：短袖适用季节：春季，夏季上市时间：2023年夏季领型：圆领适用人群：青年，青少年流行元素：简约厚度：薄款版型：宽松型图案：纯色适用场景：居家，旅行风格：休闲风休闲风：oversize
卡帝乐鳄鱼（CARTELO）短袖男2023夏季韩版短袖T恤男士休闲打底衫青年潮流上衣服,118.00,卡帝乐鳄鱼（CARTELO）男装京东自营专卖店,https://item.jd.com/100043410428.html,品牌： 卡帝乐鳄鱼（CARTELO）,商品名称：卡帝乐鳄鱼T恤商品编号：100043410428商品毛重：300.00g商品产地：中国福建省货号：C-1224KDLNZT908shoZY材质：棉95%，氨纶(聚氨酯弹性纤维)5%袖长：短袖适用季节：春季，夏季上市时间：2023年春季领型：圆领适用人群：青年，青少年流行元素：车缝线，简约厚度：常规版型：标准型图案：纯色适用场景：居家，旅行风格：日韩风日韩风：韩版
AEMAPE【两件装】休闲裤子男夏运动直筒长裤8022 黑色【一件】 XL,49.90,AEMAPE男装服饰京东自营专区,https://item.jd.com/100046454076.html,品牌： AEMAPE,商品名称：AEMAPE休闲裤商品编号：100046454076商品毛重：300.00g商品产地：中国大陆货号：SF8022材质：涤纶(聚酯纤维)95%，氨纶(聚氨酯弹性纤维)5%适用季节：夏季，四季通用厚度：薄款上市时间：2023年夏季裤门襟：系带弹力：微弹腰型：自然腰裤长：长裤裤型：直筒裤适用人群：青年，中年图案：纯色适用场景：居家，运动风格：休闲风休闲风：简约风
JRNR夹克男2023新款春秋季皮潮流多口袋翻领PU皮衣服简约休闲男外套 黑色 M,1729.00,JRNR服饰旗舰店,https://item.jd.com/10069038366234.html,品牌： JRNR,商品名称：JRNR夹克男2023新款春秋季皮潮流多口袋翻领PU皮衣服简约休闲男外套 黑色 M商品编号：10069038366234店铺： JRNR服饰旗舰店商品毛重：0.8kg货号：T1074材质：其他100%厚度：常规版型：标准型适用季节：春季，秋季衣门襟：单排扣上市时间：2023年春季领型：翻领适用人群：青年，中年流行元素：印花，车缝线衣长：常规款风格：休闲风下摆设计：斜下摆图案：纯色适用场景：职场，旅行
罗蒙（ROMON）短袖T恤男2023夏季短袖男士商务休闲polo打底衫体恤工作服定制,139.00,罗蒙（ROMON）男装京东自营专区,https://item.jd.com/100044659918.html,品牌： 罗蒙（ROMON）,商品名称：罗蒙T恤商品编号：100044659918商品毛重：250.00g商品产地：中国福建省货号：Q-YPYMON8066ZY材质：氨纶(聚氨酯弹性纤维)5%，涤纶(聚酯纤维)95%版型：标准型适用季节：春季，夏季上市时间：2023年夏季领型：POLO领适用人群：青年，中年流行元素：车缝线，简约厚度：常规袖长：短袖图案：拼色适用场景：居家，旅行风格：日韩风日韩风：韩版
至涛裤子男春夏季休闲裤潮牌直筒宽松薄款潮流运动束脚长裤男款卫.裤 AL黑色【单件】 XL( 建议110斤-130斤可穿 ),29.90,至涛服饰旗舰店,https://item.jd.com/10069383391999.html,品牌： 至涛,商品名称：至涛裤子男春夏季休闲裤潮牌直筒宽松薄款潮流运动束脚长裤男款卫.裤 AL黑色【单件装】 XL( 建议110斤-130斤可穿 )商品编号：10069383391999店铺： 至涛服饰旗舰店商品毛重：500.00g货号：KS材质：涤纶(聚酯纤维)100%适用季节：春季，秋季适用人群：青年，青少年，情侣，中年上市时间：2023年春季厚度：常规弹力：微弹裤门襟：系带裤型：束腿裤裤长：长裤腰型：自然腰图案：纯色适用场景：学校，居家风格：通勤风通勤风：商务休闲
朴奴短袖t恤男士夏季潮牌五分纯棉上衣服小众宽松休闲情侣半袖体恤衫 深灰色 XL【125斤-140斤，优先发货】,48.00,朴奴男装旗舰店,https://item.jd.com/10068802836167.html,品牌： 朴奴,商品名称：朴奴短袖t恤男士夏季潮牌五分纯棉上衣服小众宽松休闲情侣半袖体恤衫 深灰色 XL【125斤-140斤，优先发货】商品编号：10068802836167店铺： 朴奴男装旗舰店商品毛重：1.0kg商品产地：中国大陆货号：茶杯材质：棉100%袖长：短袖适用季节：春季，夏季上市时间：2023年春季领型：圆领适用人群：青年，青少年流行元素：印花厚度：薄款版型：宽松型适用场景：居家，学校风格：休闲风休闲风：简约风
武楠（WUNBSENAN）重磅纯棉短袖t恤男2023夏季新款男装港风宽松学生美式圆领衣服 白色 XL,29.90,武楠旗舰店,https://item.jd.com/10071075474957.html,品牌： 武楠（WUNBSENAN）,商品名称：武楠（WUNBSENAN）重磅纯棉短袖t恤男2023夏季新款男装港风宽松学生美式圆领衣服 白色 XL商品编号：10071075474957店铺： 武楠旗舰店商品毛重：1.0kg货号：yhjTsaue材质：棉100%版型：宽松型适用季节：春季，夏季上市时间：2023年夏季领型：圆领适用人群：青年，青少年流行元素：印花厚度：常规袖长：短袖适用场景：居家，旅行风格：休闲风休闲风：oversize
真维斯（Jeanswest）半袖男夏季大码男士衣服男生休闲纯棉短袖体恤胖子宽松男装白t恤 白色(遨游宇航胸标) 2XL(建议155-175斤左右),49.90,真维斯品顺专卖店,https://item.jd.com/10067950108401.html,品牌： 真维斯（Jeanswest）,商品名称：真维斯（Jeanswest）半袖男夏季大码男士衣服男生休闲纯棉短袖体恤胖子宽松男装白t恤 白色(遨游宇航胸标) 2XL(建议155-175斤左右)商品编号：10067950108401店铺： 真维斯品顺专卖店商品毛重：150.00g商品产地：中国大陆货号：ED-22-1732754材质：棉100%袖长：短袖适用季节：春季，夏季上市时间：2023年春季领型：圆领面料：棉毛布流行元素：印花厚度：常规版型：宽松型适用人群：青年，青少年图案：字母，几何图案适用场景：居家，运动风格：休闲风休闲风：简约风
罗威奢品休闲裤男潮牌大码男装夏季个性肥佬宽松百搭垂顺薄款休闲直筒长裤 黑色 2XL,919.00,罗威奢品男装旗舰店,https://item.jd.com/10071956653414.html,品牌： 罗威奢品,商品名称：罗威奢品休闲裤男潮牌大码男装夏季个性肥佬宽松百搭垂顺薄款休闲直筒长裤 黑色 2XL商品编号：10071956653414店铺： 罗威奢品男装旗舰店商品毛重：1.0kg商品产地：中国大陆货号：TBRWNZ0967材质：涤纶(聚酯纤维)95%，氨纶(聚氨酯弹性纤维)5%适用季节：夏季适用人群：青年，中年上市时间：2023年春季裤门襟：松紧弹力：微弹厚度：常规裤型：工装裤裤长：长裤腰型：自然腰图案：纯色适用场景：居家，旅行风格：休闲风休闲风：简约风
京东京造【抗菌系列】5A级抑菌长袖T恤男40支新疆棉合体舒适打底t恤 黑L,49.90,京东京造官方自营旗舰店,https://item.jd.com/100051926081.html,品牌： 京东京造,商品名称：京东京造男士棉质圆领长袖T恤商品编号：100051926081商品毛重：240.00g商品产地：中国大陆货号：6941257433026材质：棉95%，氨纶(聚氨酯弹性纤维)5%袖长：长袖适用季节：四季通用上市时间：2023年春季领型：圆领面料：汗布流行元素：简约厚度：常规版型：标准型图案：纯色适用场景：居家，旅行风格：休闲风休闲风：简约风
GENIOLAMODE森马集团白t恤男士短袖男款夏季男装潮牌潮流宽松纯棉基础版半袖 白色(幸运花花胸标) L,49.90,GENIOLAMODE服饰旗舰店,https://item.jd.com/10070160652479.html,品牌： GENIOLAMODE,商品名称：GENIOLAMODE森马集团白t恤男士短袖男款夏季男装潮牌潮流宽松纯棉基础版半袖 白色(幸运花花胸标) L商品编号：10070160652479店铺： GENIOLAMODE服饰旗舰店商品毛重：200.00g商品产地：中国大陆货号：GENIOLAMODE©OQCcmdx35-1H材质：棉100%版型：宽松型适用季节：夏季上市时间：2023年夏季领型：圆领适用人群：青年，青少年流行元素：印花厚度：常规袖长：短袖图案：字母，文字，植物花卉适用场景：居家，学校风格：休闲风休闲风：简约风
NASA BASE官方男装潮牌联名夹克男女款宽松学生外套情侣衫字母飞行员棒球服 MD-22129-深蓝色 3XL（建议170-200斤）,138.00,NASA BASE服饰旗舰店,https://item.jd.com/10066016825877.html,品牌： NASA BASE,商品名称：NASA BASE官方男装潮牌联名夹克男女款宽松学生外套情侣衫字母飞行员棒球服 MD-22129-深蓝色 3XL（建议170-200斤）商品编号：10066016825877店铺： NASA BASE服饰旗舰店商品毛重：1.0kg商品产地：中国大陆货号：BASEDT22129材质：涤纶(聚酯纤维)100%厚度：厚款版型：标准型适用季节：春季，秋季，冬季，四季通用衣门襟：单排扣衣长：短款领型：棒球领适用人群：青年，中年，青少年，情侣下摆设计：直下摆上市时间：2022年冬季风格：百搭风流行元素：刺绣，拼接图案：字母，文字适用场景：职场，学校
GLM森马集团品牌美式休闲大码短袖男设计感纯棉t恤男士宽松半袖上衣,59.00,GLM京东自营旗舰店,https://item.jd.com/100026227341.html,品牌： GLM,商品名称：GLM20220615-26-TX5商品编号：100026227341商品毛重：0.57kg商品产地：中国大陆货号：GL_PDT9H126-09-1材质：棉100%袖长：短袖适用季节：夏季上市时间：2022年夏季领型：圆领适用人群：青年，青少年流行元素：印花厚度：常规版型：宽松型图案：字母适用场景：居家，学校风格：潮流风潮流风：街头风
